MacroPlot Name,Date,Index,Transect,Point,Meter,Depth_Active_Layer_cm,Active_Layer_Boundary,Surface_Layer_Code,pH_soil,Percent_Moisture_Soil,Period_Moisture_Soil,Soil_temperature_C,Comments,UV1,UV2,UV3,Num_Transects,Transect_Length_m,Soil_Temperature_Depth_cm,Soil_Moisture_Depth_cm,Visited,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483645,1,4,8,85,PF,Water,,,,,Under water,,,,,,,,,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483644,1,5,10,92,PF,Water,,,,,Under water,,,,,,,,,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483643,1,6,12,107,PF,UD,,,,11,,,,,,,,,,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483642,1,7,14,94,PF,UD,,,,9.8,,,,,,,,,,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483641,1,8,15,114,PF,UD,,,,10.2,,,,,,,,,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,,,,,,,,,,,,,,,,1,16,,,True,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483648,1,1,4,41,ROCK,,,,,,,,,,,,,,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483647,1,2,8,20,ROCK,,,,,,,,,,,,,,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483646,1,3,12,28,PF,,,,,,,,,,,,,,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483645,1,4,16,28,ROCK,,,,,,,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,,,,,,,,,,,,,,,,1,30,,,True,
A255-90-305,7/14/2005 8:25:44 AM,-2147483648,1,1,3,50,PF,,,,,,,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483647,1,2,6,38,PF,,,,,,,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483646,1,3,9,38,PF,,,,,,,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483645,1,4,12,71,PF,,,,,,,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483644,1,5,15,80,UNK,,,,,,Mineral Soil,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483643,1,6,18,150,,,,,,,150+ Maxed out soil probe,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483642,1,7,21,60,UNK,,,,,,Mineral Soil,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483641,1,8,24,,,,,,,,1000-hr,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483640,1,9,27,61,UNK,,,,,,Mineral Soil,,,,,,,,,
A255-90-305,7/14/2005 8:25:44 AM,-2147483639,1,10,29,76,PF,,,,,,,,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,,,,,,,,,,,,,,,,1,0,12,12,True,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483646,1,1,,,,SM,,18,0.91,,SPHAG,6,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483645,1,1,,,,SM,,30,0.98,1,SPHAG,12,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483644,1,2,,,,SM,,16,0.89,,SPHAG,6,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483643,1,2,,,,SM,,50,1.08,2.5,SPHAG,12,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483642,1,3,,,,SM,,13,0.87,,SPHAG,6,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483641,1,3,,,,SM,,15,0.88,1.4,SPHAG,12,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483640,1,4,,,,SM,,17,0.9,,SPHAG,6,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483639,1,4,,,,SM,,30,0.98,1.8,SPHAG,12,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483638,1,5,,,,SM,,10,0.84,,SPHAG,6,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483637,1,5,,,,SM,,20,0.92,2.8,SPHAG,12,,,,,,,,
NOAT-ROK-B01,6/24/2011 1:21:49 PM,-2147483636,1,,,,,,,,,,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,,,,,,,,,,,,,,,,1,16,12,,True,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,1,1,1,2,60,Rock,HYLSPL,,,,3,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,2,1,2,4,74,Rock,HYLSPL,,,,0.2,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,3,1,3,6,52,Rock,HYLSPL,,,,2.3,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,4,1,4,7,54,Rock,HYLSPL,,,,2.8,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,5,1,5,10,63,Rock,HYLSPL,,,,3.9,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,6,1,6,12,53,Rock,PLESCH,,,,0.6,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,7,1,7,14,74,Rock,PLESCH,,,,2.2,,,,,,,,,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,8,1,8,15,60,Rock,PLESCH,,,,2.7,,,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,,,,,,,,,,,,,,,,1,,12,12,True,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483648,1,1,,,,SM,,11,0.85,,SPHAG,6,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483647,1,1,,,,SM,,25,0.95,3.9,SPHAG,12,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483646,1,2,,,,SM,,18,0.91,,SPHAG,6,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483645,1,2,,,,SM,,20,0.92,4.3,SPHAG,12,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483644,1,3,,,,SM,,9,0.84,,SPHAG,6,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483643,1,3,,,,SM,,21,0.93,3.6,SPHAG,12,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483642,1,4,,,,SM,,5,0.81,,SPHAG,6,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483641,1,4,,,,SM,,4,0.8,7.4,SPHAG,12,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483640,1,5,,,,SM,,18,0.91,,SPHAG,6,,,,,,,,
NOAT-NAN-F06,6/23/2011 9:21:57 AM,-2147483639,1,5,,,,SM,,4,0.8,4.1,SPHAG,12,,,,,,,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483648,1,1,5,36.5,PF,SM,,,,7.5,Hit PF beofre MIN.,,37,,,,,,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483647,1,2,10,40,PF,FM,,,,9.4,Hit PF beofre MIN.,,46,,,,,,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483646,1,3,16,16,PF,MIN,,,,9.2,,0,23,,,,,,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483645,1,4,20,36,PF,DM,,,,10.3,,27,32,,,,,,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483644,1,5,25,37,PF,SM,,,,11.6,Hit PF beofre MIN.,,38,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483648,1,1,3,50,,DM,,,,9.2,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483647,1,2,6,63,,DM,,,,29.5,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483646,1,3,9,21,,CEPU,,,,9.4,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483645,1,4,12,38.8,,DM,,,,11.5,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483644,1,5,15,16,,UD,,,,10.3,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483643,1,6,18,37,,DM,,,,11.3,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483642,1,7,21,25.8,,UD,,,,9.5,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483641,1,8,24,46,,UD,,,,16.3,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483640,1,9,27,51.8,,SM,,,,11,,,,,,,,,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483639,1,10,29,24.8,,DM,,,,9.7,,,,,,,,,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,,,,,,,,,,,,,,,,1,30,12,,True,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483648,1,1,5,35,PF,UD,,,,,Burned,11,25,,,,,,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483647,1,2,10,33,PF,DM,,,,,Burned,16,26,,,,,,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483646,1,3,16,42,PF,SM,,,,,Scorched; edge of burned area,27,27,,,,,,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483645,1,4,20,35,PF,SM,,,,,Scorched; edge of burned area,43,44,,,,,,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483644,1,5,25,35,PF,SM,,,,,Lightly scorched,46,46,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,,,,,,,,,,,,,,,,1,16,12,,True,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483648,1,1,2,,ROCK,,,,,0.9,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483647,1,2,4,,ROCK,,,,,2.4,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483646,1,3,6,,ROCK,,,,,2.6,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483645,1,4,8,,ROCK,,,,,3.6,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483644,1,5,10,,ROCK,,,,,0.5,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483643,1,6,12,,ROCK,,,,,2.6,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483642,1,7,14,,ROCK,,,,,0.6,,,,,,,,,,
BELA-FAIR-04,6/21/2012 4:49:56 PM,-2147483641,1,8,16,,ROCK,,,,,1,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,7/16/1978 12:00:00 AM,1,1,1,0.5,42,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,2,1,2,1.5,42,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,3,1,3,2.5,42,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,4,1,4,3.5,38,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,5,1,5,4.5,40,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,6,1,6,5.5,38,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,7,1,7,6.5,30,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,8,1,8,7.5,35,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,9,1,9,8.5,35,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/16/1978 12:00:00 AM,10,1,10,9.5,35,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,7/26/1979 12:00:00 AM,1,1,1,0.5,55,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,2,1,2,1.5,54,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,3,1,3,2.5,49,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,4,1,4,3.5,40,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,5,1,5,4.5,50,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,6,1,6,5.5,43,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,7,1,7,6.5,50,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,8,1,8,7.5,50,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,9,1,9,8.5,49,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1979 12:00:00 AM,10,1,10,9.5,50,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,7/3/1980 12:00:00 AM,1,1,1,0.5,42,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,2,1,2,1.5,40,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,3,1,3,2.5,40,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,4,1,4,3.5,33,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,5,1,5,4.5,32,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,6,1,6,5.5,33,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,7,1,7,6.5,56,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,8,1,8,7.5,42,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,9,1,9,8.5,39,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/3/1980 12:00:00 AM,10,1,10,9.5,31,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,7/26/1983 12:00:00 AM,1,1,1,0.5,55,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,2,1,2,1.5,39,ROCK,,,,,,Rock,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,3,1,3,2.5,50,ROCK,,,,,,Rock,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,4,1,4,3.5,43,ROCK,,,,,,Rock,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,5,1,5,4.5,57,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,6,1,6,5.5,44,ROCK,,,,,,Rock,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,7,1,7,6.5,47,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,8,1,8,7.5,43,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,9,1,9,8.5,42,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/26/1983 12:00:00 AM,10,1,10,9.5,39,ROCK,,,,,,Rock,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,8/15/2001 12:00:00 AM,1,1,1,0.5,69,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,2,1,2,1.5,43,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,3,1,3,2.5,68,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,4,1,4,3.5,62,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,5,1,5,4.5,62,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,6,1,6,5.5,62,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,7,1,7,6.5,44,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,8,1,8,7.5,46,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,9,1,9,8.5,52,PF,,,,,,,,,,,,,,,
BELA-NIM-05,8/15/2001 12:00:00 AM,10,1,10,9.5,34,ROCK,,,,,,Rock,,,,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,7/8/2009 12:00:00 AM,1,1,1,0.5,56,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,2,1,2,1.5,40,PF,,,,,,,,,Tussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,3,1,3,2.5,35,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,4,1,4,3.5,53,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,5,1,5,4.5,40,PF,,,,,,,,,,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,6,1,6,5.5,42,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,7,1,7,6.5,32,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,8,1,8,7.5,34,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,9,1,9,8.5,30,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/8/2009 12:00:00 AM,10,1,10,9.5,31,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,,,,,,,,,,,,,,,,1,10,,,True,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483648,1,1,0.5,54,PF,,,,,,,,,Tussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483647,1,2,1.5,62,ROCK,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483646,1,3,2.5,76,PF,,,,,,,,,Tussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483645,1,4,3.5,38,ROCK,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483644,1,5,4.5,68,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483643,1,6,5.5,71,PF,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483642,1,7,6.5,50,ROCK,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483641,1,8,7.5,61,ROCK,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483640,1,9,8.5,50,ROCK,,,,,,,,,Intertussock,,,,,,
BELA-NIM-05,7/31/2019 2:28:26 PM,-2147483639,1,10,9.5,59,ROCK,,,,,,,,,Intertussock,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,,,,,,,,,,,,,,,,1,10,,,True,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483648,1,1,1.1,22,PF,,,,,,Data collected 7/30/1982,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483647,1,2,1.2,31,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483646,1,3,1.3,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483645,1,4,1.4,31,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483644,1,5,1.5,31,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483643,1,6,2.1,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483642,1,7,2.2,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483641,1,8,2.3,21,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483640,1,9,2.4,20,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483639,1,10,2.5,35,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483638,1,11,3.1,27,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483637,1,12,3.2,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483636,1,13,3.3,40,PF,,,,,,,,,Tussock,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483635,1,14,3.4,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483634,1,15,3.5,21,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483633,1,16,4.1,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483632,1,17,4.2,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483631,1,18,4.3,24,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483630,1,19,4.4,27,PF,,,,,,,,,Tussock,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483629,1,20,4.5,26,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483628,1,21,5.1,28,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483627,1,22,5.2,20,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483626,1,23,5.3,22,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483625,1,24,5.4,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483624,1,25,5.5,28,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483623,1,26,6.1,23,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483622,1,27,6.2,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483621,1,28,6.3,23,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483620,1,29,6.4,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483619,1,30,6.5,19,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483618,1,31,7.1,21,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483617,1,32,7.2,28,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483616,1,33,7.3,33,PF,,,,,,,,,Tussock,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483615,1,34,7.4,21,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483614,1,35,7.5,26,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483613,1,36,8.1,26,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483612,1,37,8.2,24,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483611,1,38,8.3,27,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483610,1,39,8.4,21,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483609,1,40,8.5,23,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483608,1,41,9.1,25,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483607,1,42,9.2,30,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483606,1,43,9.3,19,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483605,1,44,9.4,18,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483604,1,45,9.5,32,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483603,1,46,10.1,35,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483602,1,47,10.2,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483601,1,48,10.3,51,PF,,,,,,,,,Tussock,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483600,1,49,10.4,28,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/11/1982 11:20:53 AM,-2147483599,1,50,10.5,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,,,,,,,,,,,,,,,,1,10,,,True,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483648,1,1,1.1,32.5,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483647,1,2,1.2,22,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483646,1,3,1.3,30,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483645,1,4,1.4,29,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483644,1,5,1.5,52,PF,,,,,,,,,Tussock,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483643,1,6,2.1,14,PF,,,,,,,,,,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483642,1,7,2.2,52,PF,,,,,,,,,Tussock,,,,,,
NOAT-Racine-KNG-U,7/27/2005 9:49:53 AM,-2147483641,1,8,2.3,33,PF,,,,,,,,,,,,,,,
